Year,Week,Day,Date,Holiday,Kickoff,Type,Time,Hour,AwayPrime,After7,MLBReg,MLBPlay,NHLReg,NHLPlay,NBAReg,NBAPlay,NFL,Away,Home,PctMarket,Away2,Home2,Away3,Home3,AwayPop,HomePop,Market,Round,TV,Rating,Viewers,,
2013,,Sun,10/13/13,0,0,National,,4,4.5,0,0,1,1,0,0,0,1,NO,NE,,,,,,1467880,8041303,9509183,RS,FOX,,26700000,,
2013,,Sun,10/13/13,0,0,Night,,8.5,0,1,0,1,1,0,0,0,0,WAS,DAL,,,,,,9443180,7206144,16649324,RS,NBC,,22100000,,
2013,,Sun,10/20/13,0,0,Night,,8.5,0,1,0,0,1,0,0,0,0,DEN,IND,,,,,,3277309,2336237,5613546,RS,NBC,,26900000,,
2013,,Sun,10/20/13,0,0,National,,4,4.5,0,0,0,1,0,0,0,1,BAL,PIT,,HOU,KC,,,4639530.5,2207670,6847200.5,RS,CBS,,25300000,,
2013,,Sun,10/27/13,0,0,National,,4,4.5,0,0,1,1,0,0,0,1,WAS,DEN,,,,,,9443180,3277309,12720489,RS,FOX,,25500000,,
2013,,Sun,11/3/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,PIT,NE,,,,,,2360867,8041303,10402170,RS,CBS,,24000000,,
2013,,Sun,11/10/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,DEN,SD,,,,,,3277309,3211252,6488561,RS,CBS,,24100000,,
2013,,Sun,11/10/13,0,0,Night,,8.5,0,1,0,0,1,0,1,0,0,DAL,NO,,,,,,7206144,1467880,8674024,RS,NBC,,21100000,,
2013,,Sun,11/17/13,0,0,Night,,8.5,0,1,0,0,1,0,1,0,0,KC,DEN,,,,,,2054473,3277309,5331782,RS,NBC,,26900000,,
2013,,Sun,11/17/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,SF,NO,,,,,,8469854,1467880,9937734,RS,FOX,,26900000,,
2013,,Sun,11/24/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,DAL,NYG,,,,,,7206144,23484225,30690369,RS,FOX,,27900000,,
2013,,Sun,11/24/13,0,0,Night,,8.5,0,1,0,0,1,0,1,0,0,DEN,NE,,,,,,3277309,8041303,11318612,RS,NBC,,26500000,,
2013,,Thu,11/28/13,1,0,Day,,4.5,4,0,0,0,1,0,0,0,1,OAK,DAL,,,,,,8469854,7206144,15675998,RS,CBS,,31700000,,
2013,,Thu,11/28/13,1,0,Day,,1,7.5,0,0,0,1,0,0,0,1,GB,DET,,,,,,2040498,5314163,7354661,RS,FOX,,28300000,,
2013,,Thu,11/28/13,1,0,Night,,8.5,0,1,0,0,1,0,0,0,0,PIT,BAL,,,,,,2360867,2770738,5131605,RS,NBC,,21100000,,
2013,,Sun,12/1/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,DEN,KC,,,,,,3277309,2054473,5331782,RS,CBS,,28100000,,
2013,,Sun,12/8/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,SEA,SF,,,,,,3610105,8469854,12079959,RS,FOX,,27600000,,
2013,,Sun,12/15/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,GB,DAL,,,,,,2040498,7206144,9246642,RS,FOX,,27800000,,
2013,,Sun,12/22/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,NE,BAL,,,,,,8041303,2770738,10812041,RS,CBS,,24200000,,
2013,,Sun,12/22/13,0,0,Single,,1,7.5,0,0,0,1,0,1,0,1,NO,CAR,,NYG,DET,,,12476052.5,3903601.5,16379654,RS,FOX,,21900000,,
2013,,Sun,12/29/13,0,0,Night,,8.5,0,1,0,0,1,0,1,0,0,PHI,DAL,,,,,,7146706,7206144,14352850,RS,NBC,,27400000,,
2013,,Sun,12/29/13,0,0,National,,4,4.5,0,0,0,1,0,1,0,1,GB,CHI,,,,,,2040498,9912730,11953228,RS,FOX,,26400000,,
2014,1,Thu,9/4/14,0,1,,,8.5,0,1,1,0,0,0,0,0,0,GB,SEA,,,,,,2040498,3610105,5650603,RS,NBC,15.5,26910000,0.04,0.07
2014,1,Sun,9/7/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,IND,DEN,,,,,,2336237,3277309,5613546,RS,NBC,13.9,23690000,-0.08,-0.07
2014,1,Sun,9/7/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,NO,ATL,0.49,,,,,1467880,6162195,5552205.715,RS,FOX,8.2,14100000,-0.08,-0.04
2014,1,Sun,9/7/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,SF,DAL,0.89,,,,,8469854,7206144,14342778.59,RS,FOX,15.7,28000000,-0.05,-0.02
2014,1,Sun,9/7/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,9.9,16500000,0.04,0.06
2014,1,Mon,9/8/14,0,0,,,10,1.5,1,1,0,0,0,0,0,0,ARI,SD,,,,,,4398762,3211252,7610014,RS,ESPN,7.1,11520000,even,0.05
2014,1,Mon,9/8/14,0,0,,,7,1.5,1,1,0,0,0,0,0,0,NYG,DET,,,,,,23484225,5314163,28798388,RS,ESPN,8.4,13730000,-0.17,-0.17
2014,2,Thu,9/11/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,PIT,BAL,,,,,,2360867,2770738,5131605,RS,CBS,12.7,20770000,0.84,0.89
2014,2,Sun,9/14/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,CHI,SF,,,,,,9912730,8469854,18382584,RS,NBC,12.9,22160000,0.06,0.08
2014,2,Sun,9/14/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,KC,DEN,0.56,,,,,2054473,3277309,4550359.38,RS,CBS,14.4,24940000,-0.09,-0.06
2014,2,Sun,9/14/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,SEA,SD,0.25,,,,,3610105,3211252,4372205.375,RS,FOX,11.3,19410000,-0.12,-0.11
2014,2,Sun,9/14/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,7.8,13120000,-0.02,0.05
2014,2,Mon,9/15/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,PHI,IND,,,,,,7146706,2336237,9482943,RS,ESPN,9.2,14890000,0.01,0.04
2014,3,Thu,9/18/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,TB,ATL,,,,,,2783243,6162195,8945438,RS,CBS,7.5,11880000,0.07,0.07
2014,3,Sun,9/21/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,DEN,SEA,0.89,,,,,3277309,3610105,6520938.825,RS,CBS,15.8,27290000,0.03,0.07
2014,3,Sun,9/21/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,PIT,CAR,,,,,,2360867,2493040,4853907,RS,NBC,11.8,19670000,-0.03,-0.04
2014,3,Sun,9/21/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,SF,ARI,0.27,,,,,8469854,4398762,6070276.015,RS,FOX,11.8,20560000,-0.06,-0.02
2014,3,Sun,9/21/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,8.7,14540000,0.42,N/A
2014,3,Mon,9/22/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,CHI,NYJ,,,,,,9912730,23484225,33396955,RS,ESPN,8.4,13270000,-0.06,-0.05
2014,4,Thu,9/25/14,0,0,,,8.5,0,1,1,0,0,0,0,0,0,NYG,WAS,,,,,,23484225,9443180,32927405,RS,CBS,10.2,16300000,0.92,0.96
2014,4,Sun,9/28/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,GB,CHI,0.65,,,,,2040498,9912730,9014135.725,RS,FOX,9.1,15080000,-0.03,-0.01
2014,4,Sun,9/28/14,0,0,,,8.5,0,1,0,0,0,0,0,0,0,NO,DAL,,,,,,1467880,7206144,8674024,RS,NBC,13.3,22680000,0.06,0.11
2014,4,Sun,9/28/14,0,0,,,4,4.5,0,1,0,0,0,0,0,1,PHI,SF,0.88,,,,,7146706,8469854,14169271.38,RS,FOX,15,25820000,-0.07,-0.04
2014,4,Sun,9/28/14,0,0,,,1,7.5,0,1,0,0,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,7.4,11830000,-0.1,-0.11
2014,4,Mon,9/29/14,0,0,,,8.5,0,1,0,0,0,0,0,0,0,NE,KC,,,,,,8041303,2054473,10095776,RS,ESPN,8.8,14430000,0.02,0.05
2014,5,Thu,10/2/14,0,0,,,8.5,0,1,0,1,0,0,0,0,0,MIN,GB,,,,,,3797883,2040498,5838381,RS,CBS,9.8,16540000,1.13,1.17
2014,5,Sun,10/5/14,0,0,,,4,4.5,0,0,1,0,0,0,0,1,ARI,DEN,0.37,,,,,4398762,3277309,5080313.815,RS,FOX,11.5,19340000,-0.02,-0.01
2014,5,Sun,10/5/14,0,0,,,4,4.5,0,0,1,0,0,0,0,1,KC,SF,0.54,,,,,2054473,8469854,7318814.47,RS,CBS,11.5,19650000,-0.31,-0.31
2014,5,Sun,10/5/14,0,0,,,8.5,0,1,0,1,0,0,0,0,0,NE,CIN,,,,,,8041303,2137406,10178709,RS,NBC,11.7,19390000,0.13,0.1
2014,5,Sun,10/5/14,0,0,,,1,7.5,0,0,1,0,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,8.8,14670000,0.26,0.31
2014,5,Mon,10/6/14,0,0,,,8.5,0,1,0,1,0,0,0,0,0,SEA,WAS,,,,,,3610105,9443180,13053285,RS,ESPN,8.2,13120000,0.09,0.15
2014,6,Thu,10/9/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,IND,HOU,,,,,,2336237,6508323,8844560,RS,CBS,10,15850000,0.69,0.69
2014,6,Sun,10/12/14,0,0,,,4,4.5,0,0,1,1,0,0,0,1,DAL,SEA,0.69,,,,,7206144,3610105,8565516.475,RS,FOX,17.4,30020000,0.1,0.12
2014,6,Sun,10/12/14,0,0,,,1,7.5,0,0,1,1,0,0,0,1,GB,MIA,0.46,,,,,2040498,6447610,5824673.29,RS,FOX,9.6,16130000,-0.02,-0.02
2014,6,Sun,10/12/14,0,0,,,8.5,0,1,0,1,1,0,0,0,0,NYG,PHI,,,,,,23484225,7146706,30630931,RS,NBC,10.8,18090000,-0.15,-0.18
2014,6,Sun,10/12/14,0,0,,,1,7.5,0,0,1,1,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,9.4,15370000,-0.05,N/A
2014,6,Mon,10/13/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,SF,STL,,,,,,8469854,2810056,11279910,RS,ESPN,7.9,12710000,0.03,0.06
2014,7,Thu,10/16/14,0,0,,,8.5,0,1,0,1,1,0,0,0,0,NYJ,NE,,,,,,23484225,8041303,31525528,RS,CBS,10.1,16090000,1.4,1.37
2014,7,Sun,10/19/14,0,0,,,1,7.5,0,0,0,1,0,0,0,1,CAR,GB,0.55,,,,,2493040,2040498,4093565.575,RS,FOX,8.5,14200000,-0.03,0.02
2014,7,Sun,10/19/14,0,0,,,4,4.5,0,0,0,1,0,0,0,1,NYG,DAL,0.92,,,,,23484225,7206144,28519605.2,RS,FOX,15.6,26980000,0.05,0.07
2014,7,Sun,10/19/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,SF,DEN,,,,,,8469854,3277309,11747163,RS,NBC,13.8,23790000,-0.13,-0.12
2014,7,Sun,10/19/14,0,0,,,1,7.5,0,0,0,1,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,9.2,15350000,-0.15,-0.16
2014,7,Mon,10/20/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,PIT,HOU,,,,,,2360867,6508323,8869190,RS,ESPN,8.1,13280000,-0.04,even
2014,8,Thu,10/23/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,SD,DEN,,,,,,3211252,3277309,6488561,RS,CBS,12.3,20220000,2.97,3.12
2014,8,Sun,10/26/14,0,0,,,1,7.5,0,0,1,1,0,0,0,1,DET,ATL,,,,,,5314163,6162195,11476358,RS,FOX,5.5,8530000,_,_
2014,8,Sun,10/26/14,0,0,,,8.5,0,1,0,1,1,0,0,0,0,GB,NO,,,,,,2040498,1467880,3508378,RS,NBC,10.9,18800000,0.11,0.11
2014,8,Sun,10/26/14,0,0,,,4,4.5,0,0,1,1,0,0,0,1,IND,PIT,0.89,,,,,2336237,2360867,4571562.925,RS,CBS,12.2,20750000,-0.2,-0.19
2014,8,Sun,10/26/14,0,0,,,1,7.5,0,0,1,1,0,0,0,1,PHI,ARI,0.44,,,,,7146706,4398762,7071265.96,RS,FOX,11,18350000,0.18,0.21
2014,8,Sun,10/26/14,0,0,,,1,7.5,0,0,1,1,0,0,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,8.8,14140000,-0.09,-0.09
2014,8,Mon,10/27/14,0,0,,,8.5,0,1,0,0,1,0,0,0,0,WAS,DAL,,,,,,9443180,7206144,16649324,RS,ESPN,11.4,18810000,0.7,0.75
2014,9,Thu,10/30/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,NO,CAR,,,,,,1467880,2493040,3960920,RS,NFLN,4.2,6880000,0.08,0.06
2014,9,Sun,11/2/14,0,0,,,1,7.5,0,0,0,1,0,1,0,1,ARI,DAL,0.63,,,,,4398762,7206144,8626744.735,RS,FOX,13.2,22270000,0.11,0.11
2014,9,Sun,11/2/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,BAL,PIT,,,,,,2770738,2360867,5131605,RS,NBC,11.1,18600000,0.07,0.09
2014,9,Sun,11/2/14,0,0,,,4,4.5,0,0,0,1,0,1,0,1,DEN,NE,0.92,,,,,3277309,8041303,10697588.76,RS,CBS,16.8,29090000,0.17,0.21
2014,9,Sun,11/2/14,0,0,,,1,7.5,0,0,0,1,0,1,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,5.8,9260000,-0.32,-0.33
2014,9,Mon,11/3/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,NYG,IND,,,,,,23484225,2336237,25820462,RS,ESPN,7.8,12360000,-0.23,-0.23
2014,10,Thu,11/6/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,CLE,CIN,,,,,,3501538,2137406,5638944,RS,NFLN,5.2,8310000,0.3,0.28
2014,10,Sun,11/9/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,CHI,GB,,,,,,9912730,2040498,11953228,RS,NBC,10.6,18130000,-0.14,-0.14
2014,10,Sun,11/9/14,0,0,,,4,4.5,0,0,0,1,0,1,0,1,NYG,SEA,0.86,,,,,23484225,3610105,23798938.81,RS,FOX,13.5,22720000,-0.05,-0.06
2014,10,Sun,11/9/14,0,0,,,4,4.5,0,0,0,1,0,1,0,1,SF,NO,0.63,,,,,8469854,1467880,7576426.375,RS,FOX,8.2,13450000,0.03,0.06
2014,10,Sun,11/9/14,0,0,,,1,7.5,0,0,0,1,0,1,0,1,VARIOUS,,,,,,,3555821.5,3555821.5,7111643,RS,CBS,10.6,17400000,-0.13,-0.14
2014,10,Mon,11/10/14,0,0,,,8.5,0,1,0,0,1,0,1,0,0,CAR,PHI,,,,,,2493040,7146706,9639746,RS,ESPN,7.2,11310000,0.01,0.03
